SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.287640972,33,0,0.260693883,7176.0,6,0,2,0,1.0
0,0.0,73,0,642.0,,6,0,1,0,0.0
0,0.0,54,0,0.334888371,3000.0,7,0,1,0,2.0
0,0.9999998999999999,46,0,0.374035878,11538.0,5,0,1,0,2.0
0,0.23815047399999997,62,0,1033.0,,12,0,1,0,0.0
0,0.497933164,35,0,0.486216255,7000.0,12,0,2,0,4.0
0,0.7298135090000001,32,0,757.0,,7,0,0,0,3.0
0,0.6934219770000001,37,0,4000.0,,16,0,1,0,3.0
0,0.046747539000000005,60,0,1.012368584,3233.0,13,0,2,0,0.0
0,0.09854044,59,0,36.0,0.0,2,0,0,0,0.0
0,0.9999998999999999,25,0,0.42735042700000003,350.0,1,0,0,0,0.0
0,0.163963049,66,0,0.153846154,1000.0,6,0,0,0,0.0
0,0.42675057299999997,29,0,0.222261113,5713.0,8,0,0,0,0.0
0,0.266210483,45,0,0.22578719600000002,6700.0,9,0,1,0,1.0
0,0.9999998999999999,33,0,0.446366782,2600.0,5,0,1,0,0.0
0,0.067138657,65,0,0.068842199,11184.0,6,0,0,0,1.0
0,0.016969183,76,0,0.004847016,3300.0,6,0,0,0,0.0
0,0.77637452,49,0,1.024165508,5751.0,12,0,2,0,2.0
0,0.281489173,71,0,5024.0,,9,0,3,0,0.0
0,0.8534987940000001,63,2,0.245266688,9242.0,7,0,1,0,0.0
0,0.103219407,50,0,0.251874063,2000.0,17,0,0,0,0.0
1,0.8104784820000001,43,0,2707.0,,11,0,1,0,2.0
0,0.946519579,50,0,0.7683347709999999,2317.0,7,0,0,0,1.0
0,0.025239867000000003,87,0,0.521095781,5000.0,7,0,2,0,0.0
0,0.750015822,43,0,0.284294716,4125.0,5,0,0,0,0.0
0,0.7956688190000001,28,2,0.358129962,3400.0,10,0,0,0,0.0
0,1.013289037,28,0,0.10243597800000001,1600.0,2,0,0,0,0.0
0,0.651405525,62,0,2783.0,,19,0,0,0,4.0
0,0.9684945890000001,42,0,2645.0,,7,0,0,0,0.0
0,0.74065187,34,0,0.445555159,2800.0,9,0,1,0,0.0
0,0.9999998999999999,50,0,0.118827873,4333.0,2,0,1,0,2.0
0,0.040203261000000004,70,0,0.192913814,9200.0,17,0,1,0,1.0
0,0.06359865099999999,63,0,0.21739130399999998,2000.0,9,0,0,0,1.0
0,0.0,63,0,2598.0,,11,0,2,0,0.0
0,0.020371134,62,0,0.30778203600000004,6000.0,7,0,1,0,1.0
1,1.150999575,32,0,301.0,,12,0,0,0,0.0
0,0.9263989709999999,56,6,0.36563605600000004,6500.0,7,0,1,0,1.0
0,0.27197635,71,0,0.018596281,5000.0,2,0,0,0,0.0
0,0.9999998999999999,69,0,0.0,1800.0,0,0,0,0,0.0
0,0.457121089,80,0,0.521363967,19237.0,7,0,3,0,0.0
0,0.02407622,53,0,0.608906322,4333.0,27,0,1,0,0.0
1,0.056024823,58,3,1598.0,,5,1,2,0,
0,0.585011527,34,0,0.29568049399999996,5833.0,7,0,0,0,0.0
0,0.035994001,53,0,2343.0,,3,0,1,0,0.0
1,1.122923588,46,1,0.40666505700000005,4140.0,2,1,1,0,1.0
0,0.015222826,35,0,431.0,,13,0,0,0,0.0
0,0.0,67,0,9.449999999999999e-05,31750.0,4,0,0,0,0.0
0,0.024883359,53,0,0.22768908699999998,3820.0,5,0,0,0,0.0
0,0.03388465,66,0,0.028911105,3700.0,16,0,0,0,0.0
0,0.21222394,55,0,0.148478658,9300.0,13,0,0,0,0.0
0,0.073643022,71,0,0.365880824,5386.0,6,0,1,0,0.0
0,0.9999998999999999,48,0,0.584924325,10108.0,6,0,2,0,2.0
0,0.9186235759999999,48,0,375.0,,2,0,0,0,0.0
0,0.612077584,26,0,0.21589205399999997,2000.0,6,0,0,0,1.0
0,0.431406761,33,1,0.249189773,2776.0,8,0,0,0,1.0
0,0.12824564,61,0,0.333838106,14527.0,14,0,3,0,1.0
0,0.119585339,63,0,0.0035985609999999997,2500.0,2,0,0,0,0.0
0,0.037848108,41,1,475.0,0.0,6,0,0,0,0.0
0,0.006451093000000001,32,0,0.0029985009999999998,2000.0,4,0,0,0,2.0
0,0.007228961,68,0,0.011137011,7721.0,9,0,0,0,0.0
0,0.9999998999999999,55,1,0.001220543,10650.0,2,0,0,0,1.0
1,0.999796085,53,0,0.37924966,12500.0,9,0,2,0,0.0
0,0.0,51,0,0.000959923,12500.0,7,0,0,0,1.0
0,0.22618252,55,0,3837.0,,11,0,3,0,0.0
0,0.001022669,49,0,0.151592063,4333.0,5,0,0,0,0.0
0,0.052623363,56,0,0.074168798,4300.0,7,0,0,0,2.0
0,0.021853523,61,0,0.007059298,4957.0,4,0,0,0,1.0
0,0.0,60,0,0.064886214,5316.0,4,0,0,0,0.0
0,0.117506954,74,0,0.09097611300000001,6781.0,4,0,0,0,1.0
0,0.411273254,40,0,0.317621853,5600.0,9,0,1,0,0.0
1,0.28264542600000003,37,0,3.9105473969999998,748.0,10,1,1,0,3.0
0,0.9999998999999999,35,1,0.162726008,2875.0,5,0,0,1,0.0
0,0.006258754,77,0,0.236453202,3450.0,12,0,1,0,0.0
0,0.051923702,45,0,0.000821181,75500.0,3,0,0,0,0.0
0,0.24624063699999998,54,0,1.040989753,4000.0,10,0,1,0,1.0
0,0.48581790700000005,58,0,0.150354758,9583.0,6,0,0,0,0.0
1,1.018145908,38,0,0.243199529,6800.0,11,0,0,1,0.0
0,0.013183493999999999,50,0,0.240687679,5583.0,10,0,2,0,5.0
0,0.271240165,55,0,0.580578512,6775.0,8,0,3,0,2.0
0,0.089887737,63,0,0.49030194,5000.0,21,0,2,0,1.0
0,0.090361993,77,0,0.311583578,4091.0,7,0,1,0,0.0
0,0.519385846,31,0,0.810911168,3500.0,10,0,2,0,0.0
0,0.14909609,51,0,751.0,,9,0,0,0,
0,0.9999998999999999,53,0,0.061986225,4500.0,5,0,0,0,1.0
0,0.009027413,52,0,0.47769106200000006,6790.0,16,0,2,0,0.0
0,0.026240648,37,0,0.221693387,7983.0,18,0,1,0,5.0
0,0.123180601,68,0,0.428419936,6600.0,16,0,2,0,1.0
0,0.9999998999999999,34,0,0.484757621,2000.0,8,0,1,0,2.0
0,0.195373098,38,0,0.21166306699999998,4166.0,8,0,1,0,1.0
0,0.136420666,43,0,0.469566304,8000.0,8,0,1,0,1.0
0,0.001028013,79,0,0.0,,6,0,0,0,0.0
0,0.029810196,56,0,0.5130674,9450.0,11,0,1,0,1.0
0,0.015069998000000001,54,2,0.16310859800000002,11850.0,7,0,2,2,0.0
0,0.34385893,54,0,4186.0,,13,0,2,0,0.0
0,0.233544323,73,7,0.789275362,13799.0,24,0,14,3,0.0
0,0.11926704699999999,27,0,842.0,,5,0,0,0,
0,0.081127925,39,0,0.474682025,8333.0,5,0,3,0,2.0
0,0.046221081,64,0,0.272772723,10000.0,11,0,2,0,0.0
0,0.044224957999999995,64,0,0.007570347,7000.0,4,0,0,0,1.0
0,0.015415765,60,0,0.001817851,5500.0,4,0,0,0,0.0
0,0.0,36,0,0.19600708100000003,10167.0,3,0,1,0,3.0
1,0.041191762,31,0,0.261369315,2000.0,3,0,0,0,0.0
1,0.914159042,37,5,1872.0,,13,0,1,1,2.0
0,0.239388331,47,0,8060.0,,13,0,2,0,0.0
0,0.0,80,0,296.0,,14,0,0,0,0.0
0,0.050223813,86,0,0.050779687999999996,2500.0,13,0,0,0,0.0
0,0.003999936,76,0,0.001199863,5833.0,4,0,0,0,0.0
0,0.072623934,54,0,0.096935933,3589.0,5,0,0,0,3.0
0,0.641846425,29,1,0.095342599,4100.0,4,0,0,0,0.0
0,0.11308514300000001,87,0,0.051716769,7018.0,6,0,0,0,0.0
0,0.014153906,30,0,0.570195366,2200.0,11,0,1,0,0.0
0,0.708458975,49,2,0.21419740399999998,9705.0,12,0,0,2,4.0
0,0.9999998999999999,42,1,0.254372814,2000.0,4,1,0,0,1.0
1,0.650820665,68,0,0.579335108,16152.0,8,0,2,0,0.0
0,0.077454761,51,1,0.418263623,6000.0,10,0,1,0,0.0
0,0.00032383,57,0,0.30988000600000004,12833.0,13,0,2,0,2.0
1,1.01779822,44,2,0.465957985,3950.0,4,0,1,0,0.0
0,0.15439228,37,0,0.18155433699999998,3100.0,5,0,0,0,0.0
0,0.329363519,31,0,500.0,,5,0,0,0,3.0
0,0.794538251,49,0,3443.0,,8,0,1,0,2.0
0,0.027598925,61,0,0.00884053,5881.0,11,0,0,0,1.0
0,0.09022416,44,0,0.27253946,12100.0,21,0,2,0,0.0
0,0.529538818,25,0,0.35982009,2000.0,8,0,0,0,0.0
0,0.142122933,54,0,2859.0,,18,0,3,0,1.0
0,1.027746532,37,1,0.670195871,5666.0,9,0,2,0,2.0
0,0.9999998999999999,29,0,0.1828,4999.0,6,1,0,0,0.0
1,0.289734563,79,0,431.0,,8,0,0,0,0.0
0,0.9999998999999999,47,0,0.47301798799999994,1500.0,2,0,0,0,1.0
0,0.000528954,57,0,0.432333577,4100.0,7,0,1,0,1.0
0,0.08394289,46,0,3178.0,,5,0,1,0,0.0
0,0.9861547340000001,33,0,0.430101768,5600.0,9,0,1,0,0.0
0,0.066049155,57,0,0.39741779299999996,4956.0,6,0,1,0,0.0
0,0.010468047,45,0,0.21166306699999998,12500.0,15,0,1,0,3.0
0,0.008305311,59,0,2363.0,,17,0,1,0,0.0
1,0.005944334,54,0,0.5949669360000001,5443.0,9,0,2,0,0.0
0,0.65091379,57,0,2306.0,,7,0,2,0,0.0
0,0.440336624,64,1,0.583333333,5747.0,19,0,2,0,0.0
1,2583.0,70,0,0.178470255,6000.0,9,0,1,0,0.0
0,0.6442963039999999,63,1,0.5086874610000001,4776.0,7,0,2,0,0.0
0,0.012436723,75,0,20.0,,5,0,0,0,0.0
0,0.43896888,35,0,0.512276124,8430.0,14,0,1,0,2.0
0,0.157148571,56,0,0.199862509,16000.0,9,0,2,0,0.0
0,0.008353164,40,0,0.065586883,5000.0,5,0,0,0,2.0
0,0.9999998999999999,46,0,0.179078845,6404.0,2,0,2,0,0.0
0,0.010350746999999999,55,0,29.0,,6,0,0,0,
0,0.15922884699999998,25,0,0.649208283,820.0,4,0,0,0,0.0
0,0.038513644,73,0,0.319822321,1800.0,6,0,0,0,0.0
1,0.9999998999999999,48,1,0.00538358,5200.0,0,1,0,0,0.0
0,0.322459284,30,0,0.242374279,6064.0,6,0,1,0,2.0
0,0.048566687000000004,43,0,0.195336116,6946.0,6,0,1,0,4.0
0,0.9999998999999999,30,1,0.157129456,2131.0,1,0,0,0,0.0
0,0.025079156000000002,64,0,0.010381862,8379.0,12,0,0,0,0.0
0,0.306513697,49,0,0.234576542,10000.0,19,0,2,1,1.0
0,0.877312269,44,1,0.639316951,2400.0,7,2,1,0,2.0
0,0.014912395,27,0,0.428785607,2000.0,7,0,0,0,0.0
0,0.5737387939999999,68,0,0.269268103,5150.0,5,0,1,0,1.0
0,1.135507896,50,0,0.39346828,9583.0,6,0,2,0,1.0
0,0.140100686,62,0,1309.0,0.0,14,0,1,0,0.0
0,0.186490675,55,0,2348.0,,8,0,1,0,1.0
0,0.758709036,51,1,0.170485793,12000.0,9,0,0,1,0.0
0,0.808309952,50,0,0.416024906,6102.0,9,0,3,0,4.0
0,0.5017198620000001,34,0,0.306119381,6650.0,6,0,2,0,1.0
0,0.03990066,67,0,0.452410256,9749.0,15,0,2,0,1.0
0,0.8995400309999999,33,0,0.11020036400000001,8783.0,5,0,1,0,0.0
0,0.0164781,68,0,10.0,0.0,6,0,0,0,0.0
0,0.05957787900000001,54,0,0.512206464,4300.0,12,0,2,0,3.0
0,0.76302982,55,1,0.639429044,4833.0,9,0,3,0,0.0
0,0.15772984,38,0,0.169112955,4700.0,8,0,0,0,0.0
0,0.6192270129999999,45,0,0.520422736,3500.0,3,0,1,0,2.0
0,1.3509700180000002,42,4,0.361006289,4769.0,10,0,0,2,0.0
0,0.09385951199999999,46,0,0.270094723,11084.0,9,0,3,0,0.0
1,0.107407448,56,0,0.446539533,9333.0,22,0,1,0,2.0
0,0.060838816,55,0,0.305306685,1450.0,7,0,1,0,1.0
1,0.91040823,56,3,0.18093084199999998,8400.0,11,0,0,0,1.0
0,0.200566825,70,0,3640.0,,31,0,3,0,0.0
0,0.988494201,25,0,0.199434229,4948.0,9,0,0,0,0.0
0,0.9999998999999999,43,0,0.078098472,5300.0,6,0,0,0,1.0
0,0.7604764009999999,59,1,1079.0,,3,1,1,0,
0,0.728245285,59,1,0.233553289,5000.0,6,0,0,0,1.0
0,0.098291435,54,0,0.488920886,12500.0,12,0,2,0,1.0
0,0.07909294900000001,56,0,0.8266391120000001,30000.0,9,0,5,0,0.0
0,0.014181515,49,0,0.6898155090000001,6666.0,12,0,2,0,1.0
0,1.232587299,59,0,2696.0,,14,0,2,0,
0,0.317622746,36,0,0.7597623090000001,1177.0,4,0,1,0,1.0
0,0.297457203,59,0,4223.0,,19,0,4,0,0.0
0,0.28445131100000004,64,0,0.51616128,3000.0,9,0,1,0,0.0
0,0.571713762,63,0,0.35021481600000004,7680.0,10,0,1,0,1.0
0,0.9999998999999999,62,0,0.615454545,1099.0,2,0,0,0,0.0
0,0.03744063,38,0,0.223253371,5710.0,20,0,1,0,0.0
0,1.00079984,55,1,0.195703125,2559.0,4,2,0,0,0.0
0,0.9540918159999999,24,0,0.147022074,2400.0,4,0,0,0,0.0
0,0.255900106,39,0,0.47358286200000005,8308.0,13,0,3,0,2.0
0,0.021262608,61,0,1156.0,,11,0,1,0,0.0
0,0.000180448,39,0,0.449460449,10100.0,13,0,6,0,0.0
0,0.02552982,61,0,0.312137572,5000.0,6,0,2,0,0.0
0,0.510128913,36,0,0.616966581,3500.0,4,0,1,0,1.0
0,0.49826474,56,0,0.263113367,8273.0,9,0,0,0,0.0
0,0.595660108,63,0,0.19764058199999998,12714.0,5,0,1,0,0.0
0,0.535578577,56,0,0.384348921,6350.0,7,0,1,0,3.0
0,0.315453127,58,0,0.311887225,20500.0,23,0,8,0,0.0
1,0.9690489590000001,38,0,0.5539682539999999,5669.0,8,0,2,0,2.0
0,0.0028757540000000003,32,0,71.0,,2,0,0,0,0.0
0,0.853702438,52,0,0.28787633100000004,18500.0,8,0,1,0,2.0
0,0.33781307299999996,46,1,0.227529998,8833.0,9,0,1,1,1.0
0,0.157489883,81,0,0.431251922,3250.0,18,0,1,0,0.0
0,0.033823921,54,0,2879.0,,10,0,2,0,0.0
0,0.123150699,29,0,0.304559863,4100.0,9,0,1,0,3.0
0,0.062079792,76,0,0.017994002,3000.0,3,0,0,0,0.0
1,0.9999998999999999,35,0,0.136789057,8333.0,4,0,0,0,0.0
0,0.06697285,54,0,0.331852263,3600.0,3,0,1,0,0.0
0,0.005267735999999999,69,0,0.0015236639999999999,10500.0,17,0,0,0,0.0
0,0.066064181,72,0,0.009581336999999999,4800.0,2,0,0,0,0.0
0,0.050312168,41,0,0.11740367199999999,11600.0,4,0,1,0,3.0
0,0.044115097,54,1,0.149990507,15800.0,14,0,2,0,2.0
0,0.050496424000000005,71,0,0.61732935,4350.0,13,0,2,0,0.0
0,0.0,73,0,536.0,0.0,2,0,0,0,1.0
0,0.102832075,50,0,0.612638343,2800.0,4,0,1,0,2.0
0,0.391339736,53,0,0.467187784,5500.0,8,0,1,0,2.0
0,0.21928556,53,0,213.0,,2,0,0,0,
0,0.063493244,50,0,0.434648246,5500.0,14,0,2,0,1.0
0,0.6908727509999999,51,0,0.007748063,4000.0,1,0,0,0,0.0
0,0.712795816,55,1,0.4674987,11537.0,13,0,3,0,0.0
0,0.9999998999999999,55,0,0.252071888,10738.0,4,0,2,0,0.0
0,0.05345547,46,0,0.218113945,11250.0,10,0,1,0,2.0
0,0.22856414600000002,36,0,0.47980269299999995,7500.0,8,0,2,0,0.0
0,0.022391288,75,0,26.0,,2,0,0,0,0.0
0,0.019203502,80,0,0.11195521800000001,5001.0,8,0,1,0,0.0
0,0.557937521,69,0,0.257880202,10500.0,12,0,1,0,0.0
0,0.310237155,64,0,0.537530972,6860.0,10,0,1,0,0.0
1,0.022947476,67,0,0.650050743,16750.0,12,0,5,0,0.0
0,0.042695272,66,0,115.0,,8,0,0,0,0.0
0,0.042293989000000004,29,0,479.0,,12,0,0,1,0.0
0,0.877235863,55,0,0.51621074,3947.0,7,0,1,0,2.0
0,0.0,42,0,0.564703711,10833.0,3,0,1,0,1.0
0,0.055114896,71,0,0.181552635,8900.0,9,0,2,0,0.0
0,0.022773015,64,0,0.198133644,6000.0,11,0,1,0,0.0
0,0.026675703,53,1,0.154885948,3550.0,17,0,2,0,0.0
0,0.09206632,43,0,3159.0,,6,0,2,0,0.0
0,0.076274818,84,0,354.0,,6,0,1,0,0.0
0,0.97160284,40,0,0.059375638,4900.0,2,0,0,0,2.0
0,0.231469213,58,0,0.7202238209999999,1250.0,15,0,1,0,0.0
0,0.30046617,66,0,5666.0,,15,0,3,0,0.0
0,0.073238535,59,0,0.23298054899999998,13983.0,10,0,1,0,1.0
0,0.9120049570000001,45,1,0.409164508,6175.0,6,0,2,0,1.0
0,0.028830012000000002,26,0,0.235895158,2250.0,5,0,0,0,0.0
0,0.028518826,64,0,23.0,,11,0,0,0,
0,0.9999998999999999,21,98,0.0,,0,98,0,98,
0,0.004899755,83,0,0.00279944,5000.0,8,0,0,0,0.0
0,0.013804708999999998,66,0,4850.0,,16,0,3,0,0.0
0,0.0,62,0,0.349946162,6500.0,18,0,0,0,2.0
0,0.114885115,23,0,0.201998572,1400.0,4,0,0,0,0.0
0,0.047828685,46,0,0.005463816999999999,8235.0,10,0,0,0,0.0
0,0.225913215,41,0,0.441102757,13166.0,18,0,3,0,0.0
0,0.14804868300000001,28,0,77.0,,3,0,0,0,0.0
0,0.188958286,41,0,0.345700955,4500.0,5,0,2,0,1.0
0,0.32630355,55,0,2864.0,,10,0,1,0,2.0
0,0.248976955,48,0,0.38588974600000003,3500.0,13,0,1,0,0.0
1,0.9999998999999999,29,0,208.0,,1,0,0,0,
0,0.132948559,62,2,0.299838673,4338.0,15,0,1,1,0.0
0,0.026786476,70,0,1.119952019,2500.0,16,0,2,0,0.0
0,0.33009864699999997,48,0,0.709572607,4000.0,10,0,2,0,2.0
0,0.0,65,0,12.0,,3,0,0,0,0.0
0,0.224029848,55,0,0.466543294,10266.0,10,0,2,0,2.0
0,0.214178352,51,0,0.39898132399999997,5300.0,11,0,2,0,1.0
0,0.697907814,51,0,0.950451722,7083.0,17,0,3,0,1.0
0,0.0,27,0,3427.0,,20,0,2,0,0.0
0,0.9670329670000001,33,0,500.0,,2,0,0,0,3.0
0,0.976891827,80,0,4391.0,,20,0,1,0,0.0
0,0.422806949,34,0,0.633807706,2880.0,10,0,1,0,0.0
0,0.7484197220000001,49,1,0.374040475,2865.0,7,0,0,0,0.0
0,0.0067023890000000004,73,0,76.0,,8,0,0,0,0.0
1,0.8083479020000001,45,1,0.060587882,3333.0,12,0,0,0,0.0
0,0.036612048,56,0,0.11140752,7871.0,9,0,0,0,1.0
0,0.6492763810000001,51,0,0.530174979,8400.0,11,0,2,0,0.0
0,0.119704003,47,0,0.070585883,5000.0,4,0,1,0,3.0
0,0.041207811000000004,67,0,0.143265248,7000.0,13,0,1,0,0.0
0,0.025997523999999998,27,2,0.116776645,5000.0,8,0,0,0,0.0
0,0.496576853,61,0,0.821059647,3000.0,14,0,1,0,0.0
0,0.8408664859999999,59,0,0.229676787,4083.0,5,0,0,0,1.0
0,0.346556029,50,0,0.77491474,7916.0,16,0,2,0,2.0
0,0.8920863309999999,35,1,0.195155393,4375.0,4,1,0,0,0.0
0,0.28452751800000003,47,0,3.163197336,1200.0,18,0,3,0,1.0
0,0.467497836,50,0,0.318690784,5804.0,8,0,1,0,3.0
0,0.052892747999999996,44,0,1540.0,,7,0,2,0,3.0
0,0.9999998999999999,35,0,2420.0,,3,0,1,0,0.0
0,0.878337389,54,0,0.389669182,8614.0,7,0,1,0,1.0
0,0.048010292,72,0,0.015307716,3200.0,4,0,0,0,0.0
0,0.03999883,63,0,525.0,,6,0,1,0,0.0
1,0.528015948,55,0,0.305722211,15500.0,9,0,2,0,2.0
0,0.003941548,60,0,6.961887477,550.0,16,0,2,0,0.0
0,0.490031135,57,0,0.39241949299999995,14035.0,18,0,4,0,0.0
0,0.451970098,51,0,0.302759089,16200.0,10,0,1,0,1.0
0,0.649449419,59,0,1.117735622,6641.0,12,0,2,0,0.0
0,0.870213942,37,0,0.701199771,5250.0,15,0,1,0,0.0
0,0.49556159200000005,43,0,0.23283407899999997,5140.0,11,0,0,0,1.0
0,1.14689216,49,1,0.29368531600000003,6666.0,6,0,0,0,1.0
0,0.039824915,53,0,0.218430034,9668.0,12,0,4,0,1.0
0,0.131643929,60,0,0.176091195,20000.0,11,0,2,0,2.0
0,0.252678147,59,1,0.027717783,8333.0,10,0,0,0,0.0
0,0.044879835,70,0,6192.0,,13,0,5,0,0.0
0,0.7353161709999999,23,0,0.035183737,2557.0,4,0,0,0,0.0
0,0.29753342,52,0,0.496484924,6400.0,7,0,3,0,1.0
0,0.9999998999999999,22,0,0.083260298,1140.0,1,0,0,0,0.0
0,0.055862942,29,0,0.125519151,4333.0,4,0,0,0,0.0
0,0.086123995,46,0,0.272770219,10583.0,7,0,1,0,2.0
0,0.9999998999999999,79,0,0.0,,1,0,0,0,0.0
0,0.22498875100000001,39,0,0.617279543,2800.0,8,0,1,0,3.0
0,0.9999998999999999,61,0,0.0,6249.0,2,0,0,0,0.0
0,0.9999998999999999,27,0,0.35109926700000005,1500.0,4,0,0,1,0.0
1,0.585888314,49,2,0.441556081,5500.0,15,1,1,1,3.0
0,0.416363015,56,0,0.422382671,12741.0,13,0,1,0,0.0
0,0.9999998999999999,74,0,24.0,,0,0,0,0,0.0
0,0.9999998999999999,38,0,251.0,,2,0,0,0,0.0
0,0.310968191,54,0,2596.0,,9,0,1,0,0.0
0,0.251320637,65,0,2182.0,,8,0,1,0,0.0
0,0.022647788,69,0,0.36183776700000003,9097.0,11,0,1,0,0.0
0,0.10674604300000001,62,0,0.306923269,4000.0,14,0,1,0,0.0
0,0.0,24,0,0.0,,2,0,0,0,
0,0.090295485,71,0,1766.0,,5,0,1,0,0.0
0,0.043308067,78,0,0.32147141100000004,2500.0,11,0,0,0,0.0
0,0.028317735,61,0,0.0027894,3584.0,2,0,0,0,0.0
0,0.033076923,49,0,0.21403457399999998,6825.0,12,0,1,0,0.0
0,0.336755441,33,0,0.260184152,7167.0,4,0,1,0,2.0
0,0.083717279,54,0,0.181665088,9500.0,8,0,1,0,0.0
0,0.050294317000000005,55,0,0.205518554,4203.0,9,0,0,0,0.0
1,1.055625509,55,1,0.46831472,7968.0,21,0,1,2,0.0
0,0.27207279300000003,62,0,692.0,,2,0,1,0,0.0
0,0.10154492300000001,50,0,489.0,,2,0,0,0,
0,0.16169187,63,0,5.877805486000001,400.0,11,0,1,0,1.0
0,0.348029565,63,1,867.0,,7,0,1,0,0.0
0,0.0,49,0,0.13916730900000002,5187.0,3,0,1,0,0.0
0,0.888634065,47,0,0.392288617,12500.0,14,0,2,0,0.0
0,0.230562018,42,0,0.40264933799999997,4000.0,8,0,1,0,2.0
0,0.010682226999999999,76,0,2145.0,,14,0,2,0,0.0
0,0.332905865,64,0,0.48488894299999996,8238.0,16,0,2,0,3.0
0,0.12548578300000002,55,1,0.312306853,5500.0,22,0,1,0,0.0
0,0.51835032,73,0,0.685146095,9000.0,13,0,2,0,0.0
0,0.21723097100000002,48,0,0.37155857200000003,12966.0,16,0,1,0,2.0
0,0.12164639199999999,48,0,1262.0,,7,0,1,0,
0,0.379258624,51,0,3029.0,,7,0,2,0,0.0
0,0.545289127,88,1,0.181062995,13000.0,15,0,0,0,1.0
0,0.0,80,0,9.0,,6,0,0,0,0.0
0,0.01447346,69,0,0.175316637,10500.0,8,0,1,0,0.0
0,0.182272695,44,0,0.41278675200000003,7366.0,7,0,1,0,0.0
1,0.9999998999999999,49,3,1.630205441,1800.0,5,1,2,1,1.0
0,0.863926028,38,0,0.419395151,4000.0,6,2,0,0,2.0
0,0.013880971,44,0,0.820749492,5416.0,16,0,2,0,0.0
0,0.045136375,49,0,0.195997948,5846.0,5,0,1,0,0.0
0,0.17227136699999998,41,0,4299.0,,12,0,2,0,0.0
0,0.508186654,46,0,0.498826189,11500.0,10,0,2,0,3.0
1,0.872255489,26,0,0.116878124,2600.0,2,1,0,0,0.0
0,0.9999998999999999,37,0,0.371017198,7500.0,7,0,2,0,2.0
0,0.429718307,54,3,0.50651328,5910.0,18,0,1,0,2.0
0,0.890849296,55,0,0.33714146799999994,16455.0,14,0,1,0,3.0
0,0.01288202,77,0,0.110813909,2616.0,10,0,0,0,0.0
0,0.9999998999999999,53,0,0.19476143899999998,9200.0,8,0,0,0,1.0
0,0.287513494,53,0,454.0,,8,0,0,0,1.0
0,0.9999998999999999,60,1,0.35659760100000004,2750.0,2,0,1,0,0.0
0,1.0191634729999999,52,0,1.227354529,5000.0,7,0,2,0,0.0
0,0.9999998999999999,56,0,0.144437354,4700.0,3,0,0,0,4.0
0,0.015632015,71,0,0.005235602,2100.0,11,0,0,0,0.0
0,0.542016491,65,0,0.357255025,6367.0,12,0,2,0,0.0
0,0.078741535,60,2,1298.0,,23,0,2,0,0.0
0,0.037170898,71,0,0.48043416200000005,3500.0,15,0,1,0,0.0
0,0.064255282,37,0,0.23243734600000002,7700.0,10,0,1,0,1.0
0,0.363527295,46,1,0.5028157679999999,8700.0,13,0,4,0,1.0
0,0.268586571,48,0,0.10918775,5256.0,6,0,0,0,0.0
0,0.185725799,67,0,0.184110423,9200.0,6,0,1,0,1.0
0,0.039526272,54,0,0.506998445,4500.0,8,0,2,0,1.0
0,0.00943155,57,0,0.15914456300000002,7200.0,6,0,1,0,2.0
0,0.14113479199999998,64,0,0.2035988,3000.0,4,0,0,0,0.0
0,0.041743566,55,0,0.122018216,6916.0,8,0,0,0,0.0
0,0.0045665,58,0,0.014030612,1567.0,5,0,0,0,0.0
0,0.21142628600000002,36,0,0.461884529,4000.0,5,0,1,0,2.0
0,0.027806288999999998,38,0,2283.0,,5,0,1,0,
0,0.04154673,39,0,0.544229515,4600.0,10,0,1,0,2.0
0,0.040907851,53,0,0.225641595,9000.0,4,0,1,0,0.0
1,0.028244019,58,0,0.013221541000000002,3100.0,4,0,0,0,0.0
0,0.9999998999999999,34,0,0.002039347,8335.0,0,0,0,0,1.0
0,0.9999998999999999,55,0,0.290948551,7832.0,9,0,1,0,1.0
0,0.08576593199999999,72,0,0.026027914,2650.0,7,0,0,0,0.0
0,0.208917632,61,0,0.663451834,8916.0,15,0,2,0,0.0
0,0.304080224,64,0,0.42434147299999997,5200.0,8,0,1,0,0.0
0,0.175862663,49,0,0.40557746899999997,14450.0,17,0,3,0,1.0
0,0.013786834,39,0,0.21435712899999998,5000.0,4,0,1,0,3.0
0,0.17758816100000002,53,0,79.0,,2,0,0,0,0.0
0,0.058679707000000005,36,0,0.528447575,7381.0,15,0,2,0,1.0
0,0.9625800990000001,44,1,0.298570672,9444.0,8,0,1,0,3.0
0,0.912834866,39,0,0.73043778,2900.0,4,0,1,0,0.0
0,0.016662964,42,0,0.000666445,3000.0,1,0,0,0,0.0
0,0.004119707,36,0,0.504246285,1883.0,6,0,1,0,1.0
0,0.008315939,60,1,28.0,,16,0,0,0,0.0
0,0.007999787,38,0,0.457612997,4800.0,9,0,1,0,2.0
1,0.9999998999999999,60,98,0.0,931.0,0,98,0,98,0.0
